Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Unit
12,12,FlamingGorge.Surface Area,08-31-2027 23:59:00,26167.23,acre
12,12,FlamingGorge.Surface Area,09-30-2027 23:59:00,26219.49,acre
12,12,FlamingGorge.Surface Area,10-31-2027 23:59:00,26241.58,acre
12,12,FlamingGorge.Surface Area,11-30-2027 23:59:00,26333.85,acre
12,12,FlamingGorge.Surface Area,12-31-2027 23:59:00,26421.94,acre
12,12,FlamingGorge.Surface Area,01-31-2028 23:59:00,26507.37,acre
12,12,FlamingGorge.Surface Area,02-29-2028 23:59:00,26263.36,acre
12,12,FlamingGorge.Surface Area,03-31-2028 23:59:00,26556.23,acre
12,12,FlamingGorge.Surface Area,04-30-2028 23:59:00,26817.88,acre
12,12,FlamingGorge.Surface Area,05-31-2028 23:59:00,26560.63,acre
12,12,FlamingGorge.Surface Area,06-30-2028 23:59:00,26449.81,acre
12,12,FlamingGorge.Surface Area,07-31-2028 23:59:00,26111.87,acre
12,12,FlamingGorge.Surface Area,08-31-2028 23:59:00,25858.57,acre
12,12,FlamingGorge.Surface Area,09-30-2028 23:59:00,25591.10,acre
12,12,FlamingGorge.Surface Area,10-31-2028 23:59:00,25355.75,acre
12,12,FlamingGorge.Surface Area,11-30-2028 23:59:00,25410.07,acre
12,12,FlamingGorge.Surface Area,12-31-2028 23:59:00,25473.93,acre
12,12,FlamingGorge.Surface Area,01-31-2029 23:59:00,25534.73,acre
12,12,FlamingGorge.Surface Area,02-28-2029 23:59:00,25485.72,acre
12,12,FlamingGorge.Surface Area,03-31-2029 23:59:00,25713.77,acre
12,12,FlamingGorge.Surface Area,04-30-2029 23:59:00,25821.13,acre
12,12,FlamingGorge.Surface Area,05-31-2029 23:59:00,25137.08,acre
12,12,FlamingGorge.Surface Area,06-30-2029 23:59:00,24842.15,acre
12,12,FlamingGorge.Surface Area,07-31-2029 23:59:00,24646.95,acre
12,12,FlamingGorge.Surface Area,08-31-2029 23:59:00,24728.74,acre
12,12,FlamingGorge.Surface Area,09-30-2029 23:59:00,24797.99,acre
12,12,FlamingGorge.Surface Area,10-31-2029 23:59:00,24810.23,acre
12,12,FlamingGorge.Surface Area,11-30-2029 23:59:00,24910.08,acre
12,12,FlamingGorge.Surface Area,12-31-2029 23:59:00,25014.58,acre
12,12,FlamingGorge.Surface Area,01-31-2030 23:59:00,25122.81,acre
12,12,FlamingGorge.Surface Area,02-28-2030 23:59:00,24982.48,acre
12,12,FlamingGorge.Surface Area,03-31-2030 23:59:00,25293.95,acre
12,12,FlamingGorge.Surface Area,04-30-2030 23:59:00,25552.63,acre
12,12,FlamingGorge.Surface Area,05-31-2030 23:59:00,22962.23,acre
12,12,FlamingGorge.Surface Area,06-30-2030 23:59:00,23190.40,acre
12,12,FlamingGorge.Surface Area,07-31-2030 23:59:00,23136.81,acre
12,12,FlamingGorge.Surface Area,08-31-2030 23:59:00,23282.95,acre
12,12,FlamingGorge.Surface Area,09-30-2030 23:59:00,23404.37,acre
12,12,FlamingGorge.Surface Area,10-31-2030 23:59:00,23347.60,acre
12,12,FlamingGorge.Surface Area,11-30-2030 23:59:00,23491.17,acre
12,12,FlamingGorge.Surface Area,12-31-2030 23:59:00,23640.47,acre
12,12,FlamingGorge.Surface Area,01-31-2031 23:59:00,23788.58,acre
12,12,FlamingGorge.Surface Area,02-28-2031 23:59:00,23598.38,acre
12,12,FlamingGorge.Surface Area,03-31-2031 23:59:00,24095.76,acre
12,12,FlamingGorge.Surface Area,04-30-2031 23:59:00,24804.06,acre
12,12,FlamingGorge.Surface Area,05-31-2031 23:59:00,24294.95,acre
12,12,FlamingGorge.Surface Area,06-30-2031 23:59:00,24147.42,acre
12,12,FlamingGorge.Surface Area,07-31-2031 23:59:00,24432.86,acre
12,12,FlamingGorge.Surface Area,08-31-2031 23:59:00,24226.71,acre
12,12,FlamingGorge.Surface Area,09-30-2031 23:59:00,24110.32,acre
12,12,Fontenelle.Surface Area,05-31-2026 23:59:00,5135.61,acre
12,12,Fontenelle.Surface Area,06-30-2026 23:59:00,7377.20,acre
12,12,Fontenelle.Surface Area,07-31-2026 23:59:00,7789.17,acre
12,12,Fontenelle.Surface Area,08-31-2026 23:59:00,7437.96,acre
12,12,Fontenelle.Surface Area,09-30-2026 23:59:00,7140.16,acre
12,12,Fontenelle.Surface Area,10-31-2026 23:59:00,6919.58,acre
12,12,Fontenelle.Surface Area,11-30-2026 23:59:00,6595.48,acre
12,12,Fontenelle.Surface Area,12-31-2026 23:59:00,6014.01,acre
12,12,Fontenelle.Surface Area,01-31-2027 23:59:00,5137.45,acre
12,12,Fontenelle.Surface Area,02-28-2027 23:59:00,4333.98,acre
12,12,Fontenelle.Surface Area,03-31-2027 23:59:00,3718.43,acre
12,12,Fontenelle.Surface Area,04-30-2027 23:59:00,3650.64,acre
12,12,Fontenelle.Surface Area,05-31-2027 23:59:00,5282.25,acre
12,12,Fontenelle.Surface Area,06-30-2027 23:59:00,7377.20,acre
12,12,Fontenelle.Surface Area,07-31-2027 23:59:00,7697.02,acre
12,12,Fontenelle.Surface Area,08-31-2027 23:59:00,7373.69,acre
12,12,Fontenelle.Surface Area,09-30-2027 23:59:00,7140.00,acre
12,12,Fontenelle.Surface Area,10-31-2027 23:59:00,6919.58,acre
12,12,Fontenelle.Surface Area,11-30-2027 23:59:00,6635.79,acre
12,12,Fontenelle.Surface Area,12-31-2027 23:59:00,6104.28,acre
12,12,Fontenelle.Surface Area,01-31-2028 23:59:00,5237.85,acre
12,12,Fontenelle.Surface Area,02-29-2028 23:59:00,4326.07,acre
12,12,Fontenelle.Surface Area,03-31-2028 23:59:00,3718.09,acre
12,12,Fontenelle.Surface Area,04-30-2028 23:59:00,4143.53,acre
12,12,Fontenelle.Surface Area,05-31-2028 23:59:00,5282.25,acre
12,12,Fontenelle.Surface Area,06-30-2028 23:59:00,6921.23,acre
12,12,Fontenelle.Surface Area,07-31-2028 23:59:00,6950.54,acre
12,12,Fontenelle.Surface Area,08-31-2028 23:59:00,6884.92,acre
12,12,Fontenelle.Surface Area,09-30-2028 23:59:00,6826.44,acre
12,12,Fontenelle.Surface Area,10-31-2028 23:59:00,6771.58,acre
12,12,Fontenelle.Surface Area,11-30-2028 23:59:00,6530.40,acre
12,12,Fontenelle.Surface Area,12-31-2028 23:59:00,6002.62,acre
12,12,Fontenelle.Surface Area,01-31-2029 23:59:00,5182.90,acre
12,12,Fontenelle.Surface Area,02-28-2029 23:59:00,4353.54,acre
12,12,Fontenelle.Surface Area,03-31-2029 23:59:00,3718.56,acre
12,12,Fontenelle.Surface Area,04-30-2029 23:59:00,4237.32,acre
12,12,Fontenelle.Surface Area,05-31-2029 23:59:00,4680.48,acre
12,12,Fontenelle.Surface Area,06-30-2029 23:59:00,7377.20,acre
12,12,Fontenelle.Surface Area,07-31-2029 23:59:00,7789.17,acre
12,12,Fontenelle.Surface Area,08-31-2029 23:59:00,7428.86,acre
12,12,Fontenelle.Surface Area,09-30-2029 23:59:00,7140.13,acre
12,12,Fontenelle.Surface Area,10-31-2029 23:59:00,6919.58,acre
12,12,Fontenelle.Surface Area,11-30-2029 23:59:00,6587.90,acre
12,12,Fontenelle.Surface Area,12-31-2029 23:59:00,5982.94,acre
12,12,Fontenelle.Surface Area,01-31-2030 23:59:00,4993.25,acre
12,12,Fontenelle.Surface Area,02-28-2030 23:59:00,4297.12,acre
12,12,Fontenelle.Surface Area,03-31-2030 23:59:00,3718.77,acre
12,12,Fontenelle.Surface Area,04-30-2030 23:59:00,4024.56,acre
12,12,Fontenelle.Surface Area,05-31-2030 23:59:00,4478.71,acre
12,12,Fontenelle.Surface Area,06-30-2030 23:59:00,7377.20,acre
12,12,Fontenelle.Surface Area,07-31-2030 23:59:00,7789.17,acre
12,12,Fontenelle.Surface Area,08-31-2030 23:59:00,7430.65,acre
12,12,Fontenelle.Surface Area,09-30-2030 23:59:00,7140.14,acre
12,12,Fontenelle.Surface Area,10-31-2030 23:59:00,6919.58,acre
12,12,Fontenelle.Surface Area,11-30-2030 23:59:00,6557.16,acre
12,12,Fontenelle.Surface Area,12-31-2030 23:59:00,5860.18,acre
12,12,Fontenelle.Surface Area,01-31-2031 23:59:00,4830.37,acre
12,12,Fontenelle.Surface Area,02-28-2031 23:59:00,3944.33,acre
12,12,Fontenelle.Surface Area,03-31-2031 23:59:00,3719.80,acre
12,12,Fontenelle.Surface Area,04-30-2031 23:59:00,4231.47,acre
12,12,Fontenelle.Surface Area,05-31-2031 23:59:00,4490.03,acre
12,12,Fontenelle.Surface Area,06-30-2031 23:59:00,7377.20,acre
12,12,Fontenelle.Surface Area,07-31-2031 23:59:00,7789.17,acre
12,12,Fontenelle.Surface Area,08-31-2031 23:59:00,7537.06,acre
12,12,Fontenelle.Surface Area,09-30-2031 23:59:00,7140.40,acre
12,12,Havasu.Surface Area,05-31-2026 23:59:00,19247,acre
12,12,Havasu.Surface Area,06-30-2026 23:59:00,19247,acre
12,12,Havasu.Surface Area,07-31-2026 23:59:00,19013,acre
12,12,Havasu.Surface Area,08-31-2026 23:59:00,18744,acre
12,12,Havasu.Surface Area,09-30-2026 23:59:00,18744,acre
12,12,Havasu.Surface Area,10-31-2026 23:59:00,18744,acre
12,12,Havasu.Surface Area,11-30-2026 23:59:00,18744,acre
12,12,Havasu.Surface Area,12-31-2026 23:59:00,18343,acre
12,12,Havasu.Surface Area,01-31-2027 23:59:00,18343,acre
12,12,Havasu.Surface Area,02-28-2027 23:59:00,18343,acre
12,12,Havasu.Surface Area,03-31-2027 23:59:00,18417,acre
12,12,Havasu.Surface Area,04-30-2027 23:59:00,19325,acre
12,12,Havasu.Surface Area,05-31-2027 23:59:00,19325,acre
12,12,Havasu.Surface Area,06-30-2027 23:59:00,19325,acre
12,12,Havasu.Surface Area,07-31-2027 23:59:00,19013,acre
12,12,Havasu.Surface Area,08-31-2027 23:59:00,18744,acre
12,12,Havasu.Surface Area,09-30-2027 23:59:00,18744,acre
12,12,Havasu.Surface Area,10-31-2027 23:59:00,18744,acre
12,12,Havasu.Surface Area,11-30-2027 23:59:00,18744,acre
12,12,Havasu.Surface Area,12-31-2027 23:59:00,18343,acre
12,12,Havasu.Surface Area,01-31-2028 23:59:00,18343,acre
12,12,Havasu.Surface Area,02-29-2028 23:59:00,18343,acre
12,12,Havasu.Surface Area,03-31-2028 23:59:00,18417,acre
12,12,Havasu.Surface Area,04-30-2028 23:59:00,19325,acre
12,12,Havasu.Surface Area,05-31-2028 23:59:00,19325,acre
12,12,Havasu.Surface Area,06-30-2028 23:59:00,19325,acre
12,12,Havasu.Surface Area,07-31-2028 23:59:00,19013,acre
12,12,Havasu.Surface Area,08-31-2028 23:59:00,18744,acre
12,12,Havasu.Surface Area,09-30-2028 23:59:00,18744,acre
12,12,Havasu.Surface Area,10-31-2028 23:59:00,18744,acre
12,12,Havasu.Surface Area,11-30-2028 23:59:00,18744,acre
12,12,Havasu.Surface Area,12-31-2028 23:59:00,18343,acre
12,12,Havasu.Surface Area,01-31-2029 23:59:00,18343,acre
12,12,Havasu.Surface Area,02-28-2029 23:59:00,18343,acre
12,12,Havasu.Surface Area,03-31-2029 23:59:00,18417,acre
12,12,Havasu.Surface Area,04-30-2029 23:59:00,19325,acre
12,12,Havasu.Surface Area,05-31-2029 23:59:00,19325,acre
12,12,Havasu.Surface Area,06-30-2029 23:59:00,19325,acre
12,12,Havasu.Surface Area,07-31-2029 23:59:00,19013,acre
12,12,Havasu.Surface Area,08-31-2029 23:59:00,18744,acre
12,12,Havasu.Surface Area,09-30-2029 23:59:00,18744,acre
12,12,Havasu.Surface Area,10-31-2029 23:59:00,18744,acre
12,12,Havasu.Surface Area,11-30-2029 23:59:00,18744,acre
12,12,Havasu.Surface Area,12-31-2029 23:59:00,18343,acre
12,12,Havasu.Surface Area,01-31-2030 23:59:00,18343,acre
12,12,Havasu.Surface Area,02-28-2030 23:59:00,18343,acre
12,12,Havasu.Surface Area,03-31-2030 23:59:00,18417,acre
12,12,Havasu.Surface Area,04-30-2030 23:59:00,19325,acre
12,12,Havasu.Surface Area,05-31-2030 23:59:00,19325,acre
12,12,Havasu.Surface Area,06-30-2030 23:59:00,19325,acre
12,12,Havasu.Surface Area,07-31-2030 23:59:00,19013,acre
12,12,Havasu.Surface Area,08-31-2030 23:59:00,18744,acre
12,12,Havasu.Surface Area,09-30-2030 23:59:00,18744,acre
12,12,Havasu.Surface Area,10-31-2030 23:59:00,18744,acre
12,12,Havasu.Surface Area,11-30-2030 23:59:00,18744,acre
12,12,Havasu.Surface Area,12-31-2030 23:59:00,18343,acre
12,12,Havasu.Surface Area,01-31-2031 23:59:00,18343,acre
12,12,Havasu.Surface Area,02-28-2031 23:59:00,18343,acre
12,12,Havasu.Surface Area,03-31-2031 23:59:00,18417,acre
12,12,Havasu.Surface Area,04-30-2031 23:59:00,19325,acre
12,12,Havasu.Surface Area,05-31-2031 23:59:00,19325,acre
12,12,Havasu.Surface Area,06-30-2031 23:59:00,19325,acre
12,12,Havasu.Surface Area,07-31-2031 23:59:00,19013,acre
12,12,Havasu.Surface Area,08-31-2031 23:59:00,18744,acre
12,12,Havasu.Surface Area,09-30-2031 23:59:00,18744,acre
12,12,Mead.Surface Area,05-31-2026 23:59:00,72204,acre
12,12,Mead.Surface Area,06-30-2026 23:59:00,70313,acre
12,12,Mead.Surface Area,07-31-2026 23:59:00,69571,acre
12,12,Mead.Surface Area,08-31-2026 23:59:00,69016,acre
12,12,Mead.Surface Area,09-30-2026 23:59:00,68649,acre
12,12,Mead.Surface Area,10-31-2026 23:59:00,68880,acre
12,12,Mead.Surface Area,11-30-2026 23:59:00,68406,acre
12,12,Mead.Surface Area,12-31-2026 23:59:00,68829,acre
12,12,Mead.Surface Area,01-31-2027 23:59:00,69479,acre
12,12,Mead.Surface Area,02-28-2027 23:59:00,69259,acre
12,12,Mead.Surface Area,03-31-2027 23:59:00,67179,acre
12,12,Mead.Surface Area,04-30-2027 23:59:00,64828,acre
12,12,Mead.Surface Area,05-31-2027 23:59:00,65033,acre
12,12,Mead.Surface Area,06-30-2027 23:59:00,63585,acre
12,12,Mead.Surface Area,07-31-2027 23:59:00,62740,acre
12,12,Mead.Surface Area,08-31-2027 23:59:00,62793,acre
12,12,Mead.Surface Area,09-30-2027 23:59:00,61643,acre
12,12,Mead.Surface Area,10-31-2027 23:59:00,61675,acre
12,12,Mead.Surface Area,11-30-2027 23:59:00,60854,acre
12,12,Mead.Surface Area,12-31-2027 23:59:00,60352,acre
12,12,Mead.Surface Area,01-31-2028 23:59:00,60264,acre
12,12,Mead.Surface Area,02-29-2028 23:59:00,60355,acre
12,12,Mead.Surface Area,03-31-2028 23:59:00,58292,acre
12,12,Mead.Surface Area,04-30-2028 23:59:00,55345,acre
12,12,Mead.Surface Area,05-31-2028 23:59:00,57990,acre
12,12,Mead.Surface Area,06-30-2028 23:59:00,57286,acre
12,12,Mead.Surface Area,07-31-2028 23:59:00,56321,acre
12,12,Mead.Surface Area,08-31-2028 23:59:00,55691,acre
12,12,Mead.Surface Area,09-30-2028 23:59:00,54785,acre
12,12,Mead.Surface Area,10-31-2028 23:59:00,54553,acre
12,12,Mead.Surface Area,11-30-2028 23:59:00,53927,acre
12,12,Mead.Surface Area,12-31-2028 23:59:00,53964,acre
12,12,Mead.Surface Area,01-31-2029 23:59:00,53481,acre
12,12,Mead.Surface Area,02-28-2029 23:59:00,52900,acre
12,12,Mead.Surface Area,03-31-2029 23:59:00,50857,acre
12,12,Mead.Surface Area,04-30-2029 23:59:00,48363,acre
12,12,Mead.Surface Area,05-31-2029 23:59:00,46252,acre
12,12,Mead.Surface Area,06-30-2029 23:59:00,44601,acre
12,12,Mead.Surface Area,07-31-2029 23:59:00,43673,acre
12,12,Mead.Surface Area,08-31-2029 23:59:00,43250,acre
12,12,Mead.Surface Area,09-30-2029 23:59:00,43017,acre
12,12,Mead.Surface Area,10-31-2029 23:59:00,43224,acre
12,12,Mead.Surface Area,11-30-2029 23:59:00,42415,acre
12,12,Mead.Surface Area,12-31-2029 23:59:00,42067,acre
12,12,Mead.Surface Area,01-31-2030 23:59:00,41965,acre
12,12,Mead.Surface Area,02-28-2030 23:59:00,41948,acre
12,12,Mead.Surface Area,03-31-2030 23:59:00,40907,acre
12,12,Mead.Surface Area,04-30-2030 23:59:00,39664,acre
12,12,Mead.Surface Area,05-31-2030 23:59:00,38718,acre
12,12,Mead.Surface Area,06-30-2030 23:59:00,37526,acre
12,12,Mead.Surface Area,07-31-2030 23:59:00,36777,acre
12,12,Mead.Surface Area,08-31-2030 23:59:00,36805,acre
12,12,Mead.Surface Area,09-30-2030 23:59:00,35942,acre
12,12,Mead.Surface Area,10-31-2030 23:59:00,35979,acre
12,12,Mead.Surface Area,11-30-2030 23:59:00,35308,acre
12,12,Mead.Surface Area,12-31-2030 23:59:00,35033,acre
12,12,Mead.Surface Area,01-31-2031 23:59:00,34727,acre
12,12,Mead.Surface Area,02-28-2031 23:59:00,34607,acre
12,12,Mead.Surface Area,03-31-2031 23:59:00,34032,acre
12,12,Mead.Surface Area,04-30-2031 23:59:00,33365,acre
12,12,Mead.Surface Area,05-31-2031 23:59:00,32519,acre
12,12,Mead.Surface Area,06-30-2031 23:59:00,31655,acre
12,12,Mead.Surface Area,07-31-2031 23:59:00,31258,acre
12,12,Mead.Surface Area,08-31-2031 23:59:00,31571,acre
12,12,Mead.Surface Area,09-30-2031 23:59:00,31084,acre
12,12,Mohave.Surface Area,05-31-2026 23:59:00,28269,acre
12,12,Mohave.Surface Area,06-30-2026 23:59:00,28269,acre
12,12,Mohave.Surface Area,07-31-2026 23:59:00,28077,acre
12,12,Mohave.Surface Area,08-31-2026 23:59:00,28077,acre
12,12,Mohave.Surface Area,09-30-2026 23:59:00,27660,acre
12,12,Mohave.Surface Area,10-31-2026 23:59:00,26113,acre
12,12,Mohave.Surface Area,11-30-2026 23:59:00,26578,acre
12,12,Mohave.Surface Area,12-31-2026 23:59:00,27555,acre
12,12,Mohave.Surface Area,01-31-2027 23:59:00,28035,acre
12,12,Mohave.Surface Area,02-28-2027 23:59:00,28035,acre
12,12,Mohave.Surface Area,03-31-2027 23:59:00,28269,acre
12,12,Mohave.Surface Area,04-30-2027 23:59:00,28269,acre
12,12,Mohave.Surface Area,05-31-2027 23:59:00,28269,acre
12,12,Mohave.Surface Area,06-30-2027 23:59:00,28269,acre
12,12,Mohave.Surface Area,07-31-2027 23:59:00,28077,acre
12,12,Mohave.Surface Area,08-31-2027 23:59:00,28077,acre
12,12,Mohave.Surface Area,09-30-2027 23:59:00,27660,acre
12,12,Mohave.Surface Area,10-31-2027 23:59:00,26113,acre
12,12,Mohave.Surface Area,11-30-2027 23:59:00,26578,acre
12,12,Mohave.Surface Area,12-31-2027 23:59:00,27555,acre
12,12,Mohave.Surface Area,01-31-2028 23:59:00,28035,acre
12,12,Mohave.Surface Area,02-29-2028 23:59:00,28035,acre
12,12,Mohave.Surface Area,03-31-2028 23:59:00,28269,acre
12,12,Mohave.Surface Area,04-30-2028 23:59:00,28269,acre
12,12,Mohave.Surface Area,05-31-2028 23:59:00,28269,acre
12,12,Mohave.Surface Area,06-30-2028 23:59:00,28269,acre
12,12,Mohave.Surface Area,07-31-2028 23:59:00,28077,acre
12,12,Mohave.Surface Area,08-31-2028 23:59:00,28077,acre
12,12,Mohave.Surface Area,09-30-2028 23:59:00,27660,acre
12,12,Mohave.Surface Area,10-31-2028 23:59:00,26113,acre
12,12,Mohave.Surface Area,11-30-2028 23:59:00,26578,acre
12,12,Mohave.Surface Area,12-31-2028 23:59:00,27555,acre
12,12,Mohave.Surface Area,01-31-2029 23:59:00,28035,acre
12,12,Mohave.Surface Area,02-28-2029 23:59:00,28035,acre
12,12,Mohave.Surface Area,03-31-2029 23:59:00,28269,acre
12,12,Mohave.Surface Area,04-30-2029 23:59:00,28269,acre
12,12,Mohave.Surface Area,05-31-2029 23:59:00,28269,acre
12,12,Mohave.Surface Area,06-30-2029 23:59:00,28269,acre
12,12,Mohave.Surface Area,07-31-2029 23:59:00,28077,acre
12,12,Mohave.Surface Area,08-31-2029 23:59:00,28077,acre
12,12,Mohave.Surface Area,09-30-2029 23:59:00,27660,acre
12,12,Mohave.Surface Area,10-31-2029 23:59:00,26113,acre
12,12,Mohave.Surface Area,11-30-2029 23:59:00,26578,acre
12,12,Mohave.Surface Area,12-31-2029 23:59:00,27555,acre
12,12,Mohave.Surface Area,01-31-2030 23:59:00,28035,acre
12,12,Mohave.Surface Area,02-28-2030 23:59:00,28035,acre
12,12,Mohave.Surface Area,03-31-2030 23:59:00,28269,acre
12,12,Mohave.Surface Area,04-30-2030 23:59:00,28269,acre
12,12,Mohave.Surface Area,05-31-2030 23:59:00,28269,acre
12,12,Mohave.Surface Area,06-30-2030 23:59:00,28269,acre
12,12,Mohave.Surface Area,07-31-2030 23:59:00,28077,acre
12,12,Mohave.Surface Area,08-31-2030 23:59:00,28077,acre
12,12,Mohave.Surface Area,09-30-2030 23:59:00,27660,acre
12,12,Mohave.Surface Area,10-31-2030 23:59:00,26113,acre
12,12,Mohave.Surface Area,11-30-2030 23:59:00,26578,acre
12,12,Mohave.Surface Area,12-31-2030 23:59:00,27555,acre
12,12,Mohave.Surface Area,01-31-2031 23:59:00,28035,acre
12,12,Mohave.Surface Area,02-28-2031 23:59:00,28035,acre
12,12,Mohave.Surface Area,03-31-2031 23:59:00,28269,acre
12,12,Mohave.Surface Area,04-30-2031 23:59:00,28269,acre
12,12,Mohave.Surface Area,05-31-2031 23:59:00,28269,acre
12,12,Mohave.Surface Area,06-30-2031 23:59:00,28269,acre
12,12,Mohave.Surface Area,07-31-2031 23:59:00,28077,acre
12,12,Mohave.Surface Area,08-31-2031 23:59:00,28077,acre
12,12,Mohave.Surface Area,09-30-2031 23:59:00,27660,acre
12,12,MorrowPoint.Surface Area,05-31-2026 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,06-30-2026 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,07-31-2026 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,08-31-2026 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,09-30-2026 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,10-31-2026 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,11-30-2026 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,12-31-2026 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,01-31-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,02-28-2027 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,03-31-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,04-30-2027 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,05-31-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,06-30-2027 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,07-31-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,08-31-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,09-30-2027 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,10-31-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,11-30-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,12-31-2027 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,01-31-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,02-29-2028 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,03-31-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,04-30-2028 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,05-31-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,06-30-2028 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,07-31-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,08-31-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,09-30-2028 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,10-31-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,11-30-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,12-31-2028 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,01-31-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,02-28-2029 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,03-31-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,04-30-2029 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,05-31-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,06-30-2029 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,07-31-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,08-31-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,09-30-2029 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,10-31-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,11-30-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,12-31-2029 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,01-31-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,02-28-2030 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,03-31-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,04-30-2030 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,05-31-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,06-30-2030 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,07-31-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,08-31-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,09-30-2030 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,10-31-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,11-30-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,12-31-2030 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,01-31-2031 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,02-28-2031 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,03-31-2031 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,04-30-2031 23:59:00,792.91,acre
12,12,MorrowPoint.Surface Area,05-31-2031 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,06-30-2031 23:59:00,792.90,acre
12,12,MorrowPoint.Surface Area,07-31-2031 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,08-31-2031 23:59:00,792.92,acre
12,12,MorrowPoint.Surface Area,09-30-2031 23:59:00,792.90,acre
12,12,Navajo.Surface Area,05-31-2026 23:59:00,10228.95,acre
12,12,Navajo.Surface Area,06-30-2026 23:59:00,10034.05,acre
12,12,Navajo.Surface Area,07-31-2026 23:59:00,9661.95,acre
12,12,Navajo.Surface Area,08-31-2026 23:59:00,9814.96,acre
12,12,Navajo.Surface Area,09-30-2026 23:59:00,10004.67,acre
12,12,Navajo.Surface Area,10-31-2026 23:59:00,9942.16,acre
12,12,Navajo.Surface Area,11-30-2026 23:59:00,9864.97,acre
12,12,Navajo.Surface Area,12-31-2026 23:59:00,9774.11,acre
12,12,Navajo.Surface Area,01-31-2027 23:59:00,9716.83,acre
12,12,Navajo.Surface Area,02-28-2027 23:59:00,9690.32,acre
12,12,Navajo.Surface Area,03-31-2027 23:59:00,9680.92,acre
12,12,Navajo.Surface Area,04-30-2027 23:59:00,9863.60,acre
12,12,Navajo.Surface Area,05-31-2027 23:59:00,10318.29,acre
12,12,Navajo.Surface Area,06-30-2027 23:59:00,10095.65,acre
